STATE,CONSTITUENCY, Assets , Liabilities ,NAME,WINNER,PARTY,SYMBOL,GENDER,"CRIMINAL
CASES",AGE,CATEGORY,EDUCATION,"GENERAL
VOTES","POSTAL
VOTES","TOTAL
VOTES","OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS,
Maharashtra,LATUR,14323873,540000,Ram Garkar,0,VBA,Whistle,MALE,0,59,SC,Post Graduate,111780,475,112255,5.949942146,9.528567027,1886657,
Jharkhand,LOHARDAGA,12947303,525000,SUDARSHAN BHAGAT,1,BJP,Lotus,MALE,0,52,ST,Graduate,369527,2068,371595,30.10606942,45.40688957,1234286,
Jharkhand,LOHARDAGA,21094142,3935029,SUKHDEO BHAGAT,0,INC,Hand,MALE,1,57,ST,Post Graduate,360068,1164,361232,29.26647471,44.14058729,1234286,
Uttar Pradesh,LUCKNOW,51492709, -   ,Rajnath Singh,1,BJP,Lotus,MALE,0,67,GENERAL,Post Graduate,627881,5145,633026,31.0251048,56.64003293,2040367,
Uttar Pradesh,LUCKNOW,1935459756,284863762,Poonam Shatrughan Sinha,0,SP,Bicycle,FEMALE,1,68,GENERAL,Graduate,282858,2866,285724,14.00355916,25.56516915,2040367,
Uttar Pradesh,LUCKNOW,49765383, -   ,Acharya Pramod Krishnam,0,INC,Hand,MALE,0,56,GENERAL,Post Graduate,178904,1107,180011,8.822481446,16.1064932,2040367,
Punjab,LUDHIANA,54281096,3331266,RAVNEET SINGH BITTU,1,INC,Hand,MALE,3,43,GENERAL,12th Pass,383284,511,383795,22.79981584,36.65576276,1683325,
Punjab,LUDHIANA,123412923,12443000,SIMARJEET SINGH BAINS,0,LIP,Letter Box,MALE,8,48,GENERAL,Graduate,306786,637,307423,18.26284289,29.36157207,1683325,
Punjab,LUDHIANA,41621765, -   ,MAHESHINDER SINGH GREWAL,0,SAD,Scales,MALE,0,69,GENERAL,Graduate Professional,298963,472,299435,17.78830588,28.59864855,1683325,
Uttar Pradesh,MACHHLISHAHR,259027394,11194163,Bholanath (B.P. Saroj),1,BJP,Lotus,MALE,0,58,SC,Graduate,487093,1304,488397,26.42403368,47.16943047,1848306,
Uttar Pradesh,MACHHLISHAHR,102095537,11700000,Tribhuvan Ram (T.Ram),0,BSP,Elephant,MALE,1,70,SC,Graduate,486763,1453,488216,26.41424093,47.15194947,1848306,
Andhra Pradesh,MACHILIPATNAM,990575840,746310844,BALASHOWRY VALLABHANENI,1,YSRCP,Ceiling Fan,MALE,2,50,GENERAL,Post Graduate,567592,5258,572850,38.88086106,45.99165671,1473347,
Andhra Pradesh,MACHILIPATNAM,58649214,16809408,KONAKALLA NARAYANA RAO,0,TDP,Bicycle,MALE,0,68,GENERAL,12th Pass,509887,2725,512612,34.79234695,41.1554074,1473347,
Andhra Pradesh,MACHILIPATNAM,100800000,37600000,BANDREDDI RAMAKRISHNA,0,JnP,Glass Tumbler,MALE,0,44,GENERAL,Post Graduate,112566,876,113442,7.699611836,9.107769086,1473347,
Maharashtra,MADHA,1275160578,896315287,Ranjeetsinha Hindurao Naik- Nimbalkar,1,BJP,Lotus,MALE,2,42,GENERAL,12th Pass,583191,3123,586314,30.70391616,48.14443478,1909574,
Maharashtra,MADHA,493306415,112417440,Sanjaymama Vitthalrao Shinde,0,NCP,Clock,MALE,1,50,GENERAL,Graduate,498441,2109,500550,26.21265266,41.10203207,1909574,
Maharashtra,MADHA,19159126,1606630,Adv. Vijayrao More,0,VBA,Key,MALE,1,78,GENERAL,Graduate Professional,51349,183,51532,2.698612361,4.231485199,1909574,
Bihar,MADHEPURA,37420953,700000,Dinesh Chandra Yadav,1,JD(U),Arrow,MALE,1,67,GENERAL,Graduate Professional,623460,874,624334,33.12322303,54.40098566,1884883,
Bihar,MADHEPURA,81533690, -   ,Sharad Yadav,0,RJD,Hurricane Lamp,MALE,3,71,GENERAL,Graduate Professional,322410,397,322807,17.12610279,28.12760314,1884883,
Bihar,MADHEPURA,119543561,17695194,Rajesh Ranjan @ Pappu Yadav,0,JAPL,HOCKEY & BALL,MALE,31,51,GENERAL,Graduate,97466,165,97631,5.179684893,8.507021292,1884883,
Bihar,MADHUBANI,46699125,7892847,ASHOK KUMAR YADAV,1,BJP,Lotus,MALE,1,49,GENERAL,Doctorate,594811,1032,595843,33.23536729,61.76420588,1792798,
Bihar,MADHUBANI,1169783, -   ,BADRI KUMAR PURBEY,0,VSIP,Boat with Man and Sail,MALE,Not Available,46,GENERAL,Not Available,140705,198,140903,7.85939074,14.605797,1792798,
Bihar,MADHUBANI,30046633,900000,DR. SHAKEEL AHMAD,0,IND,Helicopter,MALE,1,63,GENERAL,Graduate Professional,131416,114,131530,7.336576681,13.63420565,1792798,
Tamil Nadu,MADURAI,1811456, -   ,VENKATESAN S,1,CPI(M),"Hammer, Sickle and Star",MALE,0,49,GENERAL,12th Pass,444152,2923,447075,29.04921684,43.95490413,1539026,
Tamil Nadu,MADURAI,32239213,8700000,RAJ SATYEN V.V.R,0,AIADMK,Two Leaves,MALE,0,36,GENERAL,Post Graduate,307033,647,307680,19.99186498,30.2500585,1539026,
Tamil Nadu,MADURAI,401171,40000,DAVID ANNADURAI K,0,IND,Gift Pack,MALE,3,42,GENERAL,Graduate Professional,85318,429,85747,5.571510813,8.430355454,1539026,
Tamil Nadu,MADURAI,6297227,4676374,ALAGAR M,0,MNM,Battery Torch,MALE,0,52,GENERAL,Graduate Professional,84842,206,85048,5.526092477,8.361632135,1539026,
Tamil Nadu,MADURAI,175000, -   ,PANDIAMMAL J,0,NTK,Ganna Kisan,FEMALE,0,38,GENERAL,Post Graduate,42721,180,42901,2.787542251,4.217881434,1539026,
Telangana,MAHABUBABAD,19731269,1252068,Kavitha Malothu,1,TRS,Car,FEMALE,1,39,ST,Graduate,461824,285,462109,32.44270334,46.97628461,1424385,
Telangana,MAHABUBABAD,43570110,33600000,Balaram Naik Porika,0,INC,Hand,MALE,1,55,ST,10th Pass,315262,184,315446,22.1461192,32.06706875,1424385,
Uttar Pradesh,MAHARAJGANJ,10451986,376000,PANKAJ CHOUDHARY,1,BJP,Lotus,MALE,5,54,GENERAL,12th Pass,725557,792,726349,37.92137237,59.18634251,1915408,
Bihar,MAHARAJGANJ,10451986,376000,"Janardan Singh 'Sigriwal""",1,BJP,Lotus,MALE,5,55,GENERAL,Graduate,543523,2829,546352,30.22246217,56.1519195,1807768,
Bihar,MAHARAJGANJ,39112311,6266511,Randhir Kumar Singh,0,RJD,Hurricane Lamp,MALE,3,36,GENERAL,12th Pass,314803,777,315580,17.45688606,32.43407685,1807768,
Uttar Pradesh,MAHARAJGANJ,82263380, -   ,AKHILESH,0,SP,Bicycle,MALE,4,55,GENERAL,Graduate,385592,333,385925,20.14844879,31.4469893,1915408,
Uttar Pradesh,MAHARAJGANJ,85042997,7395000,SUPRIYA SHRINATE,0,INC,Hand,FEMALE,0,41,GENERAL,Post Graduate,72449,67,72516,3.785929682,5.908945718,1915408,
Chhattisgarh,MAHASAMUND,17591683,1383014,CHUNNI LAL SAHU,1,BJP,Lotus,MALE,0,51,GENERAL,Graduate,614924,1656,616580,37.64337273,50.42497876,1637951,
Chhattisgarh,MAHASAMUND,92123717,106791,DHANENDRA SAHU,0,INC,Hand,MALE,0,66,GENERAL,12th Pass,525229,840,526069,32.11750535,43.02283264,1637951,
Telangana,MAHBUBNAGAR,63353123,4569251,MANNE SRINIVAS REDDY,1,TRS,Car,MALE,0,60,GENERAL,12th Pass,411241,161,411402,27.31567981,41.77658268,1506102,
Telangana,MAHBUBNAGAR,788398644,51670191,ARUNA D.K,0,BJP,Lotus,FEMALE,2,59,GENERAL,10th Pass,333121,452,333573,22.14810152,33.87329185,1506102,
Telangana,MAHBUBNAGAR,15759063,1722846,CHALLA VAMSHI CHAND REDDY,0,INC,Hand,MALE,4,38,GENERAL,12th Pass,193513,118,193631,12.85643336,19.6626207,1506102,
Gujarat,MAHESANA,440308300,7477793,SHARDABEN ANILBHAI PATEL,1,BJP,Lotus,FEMALE,0,71,GENERAL,12th Pass,656686,2839,659525,39.99862936,60.80381533,1648869,
Gujarat,MAHESANA,698773712,96220673,A. J. Patel,0,INC,Hand,MALE,0,73,GENERAL,Graduate Professional,376193,1813,378006,22.92516871,34.84963727,1648869,
Uttar Pradesh,MAINPURI,205604593,22055657,MULAYAM SINGH YADAV,1,SP,Bicycle,MALE,1,79,GENERAL,Post Graduate,523145,1781,524926,30.46164309,53.65909507,1723236,
Uttar Pradesh,MAINPURI,26146972, -   ,PREM SINGH SHAKYA,0,BJP,Lotus,MALE,0,60,GENERAL,Others,428559,1978,430537,24.98421574,44.01044302,1723236,
Kerala,MALAPPURAM,52932535, -   ,P.K. Kunhalikutty,1,IUML,Ladder,MALE,2,67,GENERAL,Graduate,589153,720,589873,43.03933329,57.00363066,1370544,
Kerala,MALAPPURAM,5438969, -   ,V.P. Sanu,0,CPI(M),"Hammer, Sickle and Star",MALE,9,30,GENERAL,Post Graduate,329103,617,329720,24.05760049,31.86319276,1370544,
Kerala,MALAPPURAM,12100000, -   ,Unnikrishnan,0,BJP,Lotus,MALE,0,54,GENERAL,Graduate Professional,82087,245,82332,6.007249676,7.956327751,1370544,
West Bengal,MALDAHA DAKSHIN,270959520,728107,ABU HASEM KHAN CHOWDHURY (DALU),1,INC,Hand,MALE,0,72,GENERAL,Doctorate,443540,730,444270,28.19705634,34.70921743,1575590,
West Bengal,MALDAHA DAKSHIN,10132939,2840000,SREERUPA MITRA CHAUDHURY,0,BJP,Lotus,FEMALE,1,54,GENERAL,Post Graduate,434003,2045,436048,27.67522008,34.06686214,1575590,
West Bengal,MALDAHA DAKSHIN,13573609, -   ,MD. MOAZZEM HOSSAIN,0,AITC,Flowers and Grass,MALE,0,63,GENERAL,Graduate Professional,350374,979,351353,22.29977342,27.44994637,1575590,
West Bengal,MALDAHA UTTAR,10232439,1070914,KHAGEN MURMU,1,BJP,Lotus,MALE,4,59,ST,Graduate,507798,1726,509524,30.22168445,37.5930652,1685955,
West Bengal,MALDAHA UTTAR,14786683,386896,MAUSAM NOOR,0,AITC,Flowers and Grass,FEMALE,2,39,GENERAL,Graduate Professional,424517,719,425236,25.22226275,31.37423296,1685955,
West Bengal,MALDAHA UTTAR,8613504,354254,ISHA KHAN CHOUDHURY,0,INC,Hand,MALE,0,47,GENERAL,Graduate,304964,306,305270,18.10665172,22.52305095,1685955,
West Bengal,MALDAHA UTTAR,10978779, -   ,BISWANATH GHOSH,0,CPI(M),"Hammer, Sickle and Star",MALE,1,69,GENERAL,Graduate,50315,86,50401,2.989462945,3.718623812,1685955,
Telangana,MALKAJGIRI,245357182,27807304,ANUMULA REVANTH REDDY,1,INC,Hand,MALE,42,51,GENERAL,Graduate,602907,841,603748,19.16469887,38.61155274,3150313,
Telangana,MALKAJGIRI,567940114,91408506,RAJASHEKAR REDDY MARRI,0,TRS,Car,MALE,0,50,GENERAL,12th Pass,592485,344,592829,18.81809839,37.91324891,3150313,
Telangana,MALKAJGIRI,25940000,6100000,RAMCHANDER RAO NARAPARAJU,0,BJP,Lotus,MALE,1,59,GENERAL,Post Graduate,303851,431,304282,9.658786286,19.45977542,3150313,
Himachal Pradesh,MANDI,15724337,783963,RAM SWAROOP SHARMA,1,BJP,Lotus,MALE,0,60,GENERAL,10th Pass,638441,8748,647189,50.50395564,68.62008932,1281462,
Himachal Pradesh,MANDI,48523665,16286033,AASHRAY SHARMA,0,INC,Hand,MALE,0,32,GENERAL,Others,240184,1546,241730,18.86361047,25.6301238,1281462,
Madhya Pradesh,MANDLA,26702373,1000075,FAGGAN SINGH KULASTE,1,BJP,Lotus,MALE,0,59,ST,Post Graduate,735365,1901,737266,37.78396293,48.57045544,1951267,
Madhya Pradesh,MANDLA,3182853, -   ,KAMAL SINGH MARAVI,0,INC,Hand,MALE,1,58,ST,Graduate,638372,1220,639592,32.77829226,42.13577561,1951267,
Madhya Pradesh,MANDSOUR,90908944,799283,Sudheer Gupta,1,BJP,Lotus,MALE,1,59,GENERAL,Post Graduate,845944,1842,847786,48.14572301,61.81293223,1760875,
Madhya Pradesh,MANDSOUR,6759260, -   ,Meenakshi Natarajan,0,INC,Hand,FEMALE,0,45,GENERAL,Post Graduate,470528,524,471052,26.75101867,34.34487636,1760875,
Karnataka,MANDYA,234154139,14232295,SUMALATHA AMBAREESH,1,IND,Man Blowing Turha,FEMALE,0,55,GENERAL,10th Pass,702167,1493,703660,41.10153948,51.00382569,1712004,
Karnataka,MANDYA,740087761,353629176,NIKHIL KUMARASWAMY,0,JD(S),A lady farmer carrying paddy on her head,MALE,0,31,GENERAL,Graduate,576545,1239,577784,33.74898657,41.87987724,1712004,
Assam,MANGALDOI,6206286, -   ,DILIP SAIKIA,1,BJP,Lotus,MALE,0,45,GENERAL,Graduate,732740,2729,735469,40.85400978,48.8223396,1800237,
Assam,MANGALDOI,126699173, -   ,BHUBANESWAR KALITA,0,INC,Hand,MALE,0,67,GENERAL,Post Graduate,595845,1079,596924,33.15807863,39.6253632,1800237,
Assam,MANGALDOI,4160000,155000,PRODEEP KUMAR DAIMARY,0,IND,Tractor Chalata Kisan,MALE,0,55,ST,Post Graduate,103402,468,103870,5.769795866,6.895159979,1800237,
Uttar Pradesh,MATHURA,2508270292,131288062,HEMA MALINI,1,BJP,Lotus,FEMALE,0,70,GENERAL,Doctorate,667342,3951,671293,37.13123509,60.78763045,1807893,
Uttar Pradesh,MATHURA,216820285,5708000,KUNWAR NARENDRA SINGH,0,RLD,Hand Pump,MALE,2,66,GENERAL,Graduate,377319,503,377822,20.89847131,34.2129355,1807893,
West Bengal,MATHURAPUR,10667304, -   ,CHOUDHURY MOHAN JATUA,1,AITC,Flowers and Grass,MALE,0,80,SC,Post Graduate,726463,365,726828,43.99429573,51.84152283,1652096,
West Bengal,MATHURAPUR,3592432,400000,SHYAMAPRASAD HALDER,0,BJP,Lotus,MALE,0,46,SC,Post Graduate,522267,587,522854,31.64791877,37.29293255,1652096,
West Bengal,MATHURAPUR,6853079, -   ,DR. SARAT CHANDRA HALDAR,0,CPI(M),"Hammer, Sickle and Star",MALE,0,42,SC,Graduate Professional,92372,45,92417,5.593924324,6.591708101,1652096,
Maharashtra,MAVAL,1023310134,416612,SHRIRANG APPA CHANDU BARNE,1,SHS,Bow and Arrow,MALE,3,55,GENERAL,8th Pass,718950,1713,720663,31.35935215,52.62403465,2298080,
Maharashtra,MAVAL,201239333,93613295,PARTH AJIT PAWAR,0,NCP,Clock,MALE,0,29,GENERAL,Graduate,503375,1375,504750,21.96398733,36.85770116,2298080,
Maharashtra,MAVAL,6525572,534788,RAJARAM NARAYAN PATIL,0,VBA,Cup & Saucer,MALE,0,47,GENERAL,Others,75713,191,75904,3.302931143,5.542638829,2298080,
Kerala,MAVELIKKARA,12965129,982819,KODIKUNNIL SURESH,1,INC,Hand,MALE,1,56,SC,Post Graduate,437997,2418,440415,33.66824605,45.29340985,1308102,
Kerala,MAVELIKKARA,3725488,953336,CHITTAYAM GOPAKUMAR,0,CPI,Ears of Corn And Sickle,MALE,0,53,SC,10th Pass,376497,2780,379277,28.9944515,39.00582089,1308102,
Kerala,MAVELIKKARA,4926063,400000,THAZHAVA SAHADEVAN,0,BDJS,Pot,MALE,0,64,SC,10th Pass,132323,1223,133546,10.20914271,13.73421367,1308102,
Tamil Nadu,MAYILADUTHURAI,13355095,215000,RAMALINGAM. S,1,DMK,Rising Sun,MALE,0,74,GENERAL,Graduate,595845,3447,599292,40.3606579,54.59126601,1484842,
Tamil Nadu,MAYILADUTHURAI,17159486,354102,ASAIMANI. S,0,AIADMK,Two Leaves,MALE,0,64,GENERAL,Post Graduate,337448,530,337978,22.76188308,30.78740731,1484842,
Tamil Nadu,MAYILADUTHURAI,44415, -   ,SENTHAMIZHAN. S,0,IND,Gift Pack,MALE,2,39,GENERAL,12th Pass,68928,102,69030,4.648979487,6.288145166,1484842,
Tamil Nadu,MAYILADUTHURAI,525600,57500,SUBHASHINI. K,0,NTK,Ganna Kisan,FEMALE,0,27,GENERAL,Graduate,40929,127,41056,2.765007994,3.739911458,1484842,
Odisha,MAYURBHANJ,2742000,400000,BISHWESWAR TUDU,1,BJP,Lotus,MALE,1,54,ST,10th Pass,480253,3559,483812,32.40090945,42.00876449,1493205,
Odisha,MAYURBHANJ,11842615,632703,DR DEBASHIS MARNDI,0,BJD,Conch,MALE,0,41,ST,Graduate Professional,457676,880,458556,30.7095141,39.81581897,1493205,
Odisha,MAYURBHANJ,28247881,7196331,ANJANI SOREN,0,JMM,Bow & Arrow,FEMALE,0,47,ST,12th Pass,135265,287,135552,9.077922991,11.76980324,1493205,
Telangana,MEDAK,1266581773,268266203,Kotha Prabhakar Reddy,1,TRS,Car,MALE,0,53,GENERAL,Graduate,595830,218,596048,37.17590646,51.81534706,1603318,
Telangana,MEDAK,121568484,38100000,Anil Kumar Gali,0,INC,Hand,MALE,1,46,GENERAL,10th Pass,279442,179,279621,17.440146,24.30787313,1603318,
Telangana,MEDAK,126488701,6900000,Madavaneni Raghunandan Rao,0,BJP,Lotus,MALE,0,54,GENERAL,Graduate Professional,201243,324,201567,12.57186659,17.52252178,1603318,
West Bengal,MEDINIPUR,4536462, -   ,Dilip Ghosh,1,BJP,Lotus,MALE,14,54,GENERAL,10th Pass,683285,2148,685433,40.94004668,48.60120497,1674236,
West Bengal,MEDINIPUR,67663831,2600000,Manas Ranjan Bhunia,0,AITC,Flowers and Grass,MALE,0,67,GENERAL,Graduate Professional,595972,509,596481,35.62705616,42.29398839,1674236,
Uttar Pradesh,MEERUT,13489377,1990094,RAJENDRA AGARWAL,1,BJP,Lotus,MALE,3,68,GENERAL,Post Graduate,582976,3208,586184,30.96700302,48.16868539,1892931,
Uttar Pradesh,MEERUT,89793968, -   ,HAJI MOHAMMAD YAQOOB,0,BSP,Elephant,MALE,6,60,GENERAL,8th Pass,580597,858,581455,30.71717881,47.78008776,1892931,
Uttar Pradesh,MIRZAPUR,26900662,1805603,Anupriya Singh Patel,1,ADAL,Cup & Saucer,FEMALE,2,37,GENERAL,Post Graduate,590867,697,591564,32.06048289,53.3392723,1845150,
Uttar Pradesh,MIRZAPUR,26572962, -   ,Ramcharitra Nishad,0,SP,Bicycle,MALE,0,54,SC,12th Pass,359208,348,359556,19.48654581,32.41991634,1845150,
Uttar Pradesh,MIRZAPUR,79195975,2723790,Lalitesh Pati Tripathi,0,INC,Hand,MALE,3,41,GENERAL,Graduate,91392,109,91501,4.959000623,8.25032753,1845150,
Uttar Pradesh,MISRIKH,48771207,5735470,Ashok Kumar Rawat,1,BJP,Lotus,MALE,0,52,SC,Post Graduate,533562,867,534429,29.74119221,52.01852865,1796932,
Uttar Pradesh,MISRIKH,39928000,300000,Dr Neelu Satyarthi,0,BSP,Elephant,FEMALE,0,44,SC,Doctorate,433110,647,433757,24.13875428,42.21964177,1796932,
Mizoram,MIZORAM,131201374, -   ,C LALROSANGA,1,MNF,Star,MALE,0,62,ST,Graduate,223509,777,224286,28.30235821,44.82609069,792464,
Mizoram,MIZORAM,13499370,2500000,LALNGHINGLOVA HMAR,0,IND,Triangle,MALE,0,41,ST,Post Graduate,215202,944,216146,27.27518222,43.19921974,792464,
Mizoram,MIZORAM,15655480,1016188,NIRUPAM CHAKMA,0,BJP,Lotus,MALE,0,59,ST,Graduate Professional,27989,718,28707,3.62249894,5.737418232,792464,
Uttar Pradesh,MOHANLALGANJ,55530561, -   ,Kaushal Kishore,1,BJP,Lotus,MALE,1,59,SC,Graduate,627223,2776,629999,31.13518573,49.583576,2023431,
Uttar Pradesh,MOHANLALGANJ,83407710,6808934,C. L. Verma,0,BSP,Elephant,MALE,1,49,SC,Post Graduate,537448,2347,539795,26.67721311,42.4841411,2023431,
Uttar Pradesh,MOHANLALGANJ,9185305, -   ,R. K. Chaudhary,0,INC,Hand,MALE,0,60,SC,Graduate Professional,59640,429,60069,2.96867054,4.72768342,2023431,
Uttar Pradesh,MORADABAD,55795546,500000,Dr. S.T. HASAN,1,SP,Bicycle,MALE,0,60,GENERAL,Post Graduate,648817,599,649416,33.15141513,50.64600531,1958939,
Uttar Pradesh,MORADABAD,102903614,600000,KUNWAR SARVESH KUMAR,0,BJP,Lotus,MALE,3,67,GENERAL,10th Pass,549729,1809,551538,28.15493489,43.01279377,1958939,
Uttar Pradesh,MORADABAD,31547689,10034039,IMRAN PRATAPGARHI,0,INC,Hand,MALE,0,32,GENERAL,Post Graduate,59117,81,59198,3.02194198,4.6166744,1958939,
Madhya Pradesh,MORENA,23062224,6689767,NARENDRA SINGH TOMAR,1,BJP,Lotus,MALE,1,61,GENERAL,Graduate,537856,3833,541689,29.47609623,47.56940602,1837723,
Madhya Pradesh,MORENA,44669161,1052042,RAMNIWAS RAWAT,0,INC,Hand,MALE,1,59,GENERAL,Post Graduate,427890,458,428348,23.30862703,37.6161597,1837723,
Madhya Pradesh,MORENA,441032899,11599732,KARTAR SINGH BHADANA,0,BSP,Elephant,MALE,5,61,GENERAL,8th Pass,129228,152,129380,7.040234029,11.36174032,1837723,
Maharashtra,MUMBAI NORTH,157535232,21136135,Gopal Shetty,1,BJP,Lotus,MALE,9,65,GENERAL,5th Pass,705555,1123,706678,42.89786627,71.38435617,1647350,
Maharashtra,MUMBAI NORTH,689063226,1894201,Urmila Matondkar,0,INC,Hand,FEMALE,0,48,GENERAL,12th Pass,240956,475,241431,14.65571979,24.3879058,1647350,
Maharashtra,MUMBAI NORTH CENTRAL,22242513, -   ,POONAM MAHAJAN,1,BJP,Lotus,FEMALE,2,38,GENERAL,Others,485815,857,486672,28.97045106,53.96691273,1679891,
Maharashtra,MUMBAI NORTH CENTRAL,962096603,36057947,DUTT PRIYA SUNIL,0,INC,Hand,FEMALE,0,52,GENERAL,Graduate,356298,369,356667,21.2315561,39.55069711,1679891,
Maharashtra,MUMBAI NORTH CENTRAL,1000402,1709730,ABDUR REHMAN ANJARIA,0,VBA,Cup & Saucer,MALE,0,46,GENERAL,Doctorate,33626,77,33703,2.006261121,3.737315604,1679891,
Maharashtra,MUMBAI NORTH EAST,54661944,2048000,Manoj Kotak,1,BJP,Lotus,MALE,2,46,GENERAL,10th Pass,513579,1020,514599,32.39134307,56.60028091,1588693,
Maharashtra,MUMBAI NORTH EAST,26109673, -   ,Patil Sanjay Dina,0,NCP,Clock,MALE,1,50,GENERAL,Graduate,287555,558,288113,18.13522185,31.68928959,1588693,
Maharashtra,MUMBAI NORTH EAST,2927285,32490,Niharika Prakashchandra Khondalay,0,VBA,Cup & Saucer,FEMALE,0,50,GENERAL,Graduate,68089,150,68239,4.29529179,7.5055462,1588693,
Maharashtra,MUMBAI NORTH WEST,105392000,4032000,Gajanan Kirtikar,1,SHS,Bow and Arrow,MALE,0,75,GENERAL,Graduate,569018,1045,570063,32.90857104,60.52710093,1732263,
Maharashtra,MUMBAI NORTH WEST,122093505,8399569,Sanjay Nirupam,0,INC,Hand,MALE,11,54,GENERAL,Graduate,309517,218,309735,17.88036805,32.88647326,1732263,
Maharashtra,MUMBAI SOUTH,27181577, -   ,Arvind Ganpat Sawant,1,SHS,Bow and Arrow,MALE,1,67,GENERAL,Graduate,420530,1407,421937,27.14859836,52.62378726,1554176,
Maharashtra,MUMBAI SOUTH,793200422,49681435,Deora Milind Murli,0,INC,Hand,MALE,0,43,GENERAL,Graduate,321362,508,321870,20.71000968,40.14347736,1554176,
Maharashtra,MUMBAI SOUTH CENTRAL,18881363,7778954,Rahul Ramesh Shewale,1,SHS,Bow & Arrow,MALE,0,47,SC,Others,423743,1170,424913,29.50006248,53.2537163,1440380,
Maharashtra,MUMBAI SOUTH CENTRAL,218952482,25590000,Eknath M. Gaikwad,0,INC,Hand,MALE,0,79,GENERAL,10th Pass,272393,381,272774,18.93764146,34.186361,1440380,
Maharashtra,MUMBAI SOUTH CENTRAL,1250624308,237660077,Bhosale Sanjay Sushil,0,VBA,Cup & Saucer,MALE,3,51,GENERAL,Graduate Professional,63256,156,63412,4.402449354,7.947331944,1440380,
Bihar,MUNGER,88324866,7534918,RAJIV RANJAN SINGH ALIAS LALAN SINGH,1,JD(U),Arrow,MALE,1,65,GENERAL,Graduate,525519,3243,528762,28.00609102,51.01708636,1888025,
Bihar,MUNGER,621659689,214610632,NILAM DEVI,0,INC,Hand,FEMALE,2,48,GENERAL,Literate,359303,1522,360825,19.11124058,34.81384855,1888025,
West Bengal,MURSHIDABAD,8926616,1350000,ABU TAHER KHAN,1,AITC,Flowers and Grass,MALE,3,57,GENERAL,8th Pass,604024,322,604346,35.03075319,41.55888631,1725187,
West Bengal,MURSHIDABAD,8021988, -   ,"ABU HENA, S/O - LATE ABDUS SATTAR",0,INC,Hand,MALE,0,69,GENERAL,Post Graduate,377721,208,377929,21.90655274,25.98893406,1725187,
West Bengal,MURSHIDABAD,36308374,4900000,HUMAYUN KABIR,0,BJP,Lotus,MALE,10,56,GENERAL,12th Pass,246745,1064,247809,14.36418197,17.04100972,1725187,
West Bengal,MURSHIDABAD,4893387,42492,BADARUDDOZA KHAN,0,CPI(M),"Hammer, Sickle and Star",MALE,0,64,GENERAL,Graduate,180662,131,180793,10.47961757,12.43253986,1725187,
Uttar Pradesh,MUZAFFARNAGAR,15781189,2373645,Sanjeev Kumar Balyan,1,BJP,Lotus,MALE,1,46,GENERAL,Doctorate,569535,4245,573780,33.79145973,49.38826312,1698003,
Uttar Pradesh,MUZAFFARNAGAR,166125602, -   ,Ajit Singh,0,RLD,Hand Pump,MALE,0,78,GENERAL,Post Graduate,565753,1501,567254,33.4071259,48.82653597,1698003,
Bihar,MUZAFFARPUR,298867486,15714320,Ajay Nishad,1,BJP,Lotus,MALE,1,50,GENERAL,Graduate,664074,2804,666878,38.53554326,63.00175625,1730553,
Bihar,MUZAFFARPUR,71600000,14100000,Raj Bhushan Choudhary,0,VSIP,Boat with Man and Sail,MALE,0,41,GENERAL,Post Graduate,255837,1053,256890,14.84438789,24.26908844,1730553,
Karnataka,MYSORE,18723762,6586698,PRATHAP SIMHA,1,BJP,Lotus,MALE,3,42,GENERAL,Post Graduate,685105,3869,688974,36.33191006,52.2701185,1896333,
Karnataka,MYSORE,46434790,3500000,C.H.VIJAYASHANKAR,0,INC,Hand,MALE,0,62,GENERAL,Graduate,548911,1416,550327,29.02058868,41.75144128,1896333,
Odisha,NABARANGPUR,8100600,771000,RAMESH CHANDRA MAJHI,1,BJD,Conch,MALE,0,40,ST,Graduate,392481,23,392504,26.86536108,33.78450611,1461004,
Odisha,NABARANGPUR,2347000, -   ,PRADEEP KUMAR MAJHI,0,INC,Hand,MALE,10,43,ST,Graduate,349437,1433,350870,24.01567689,30.2008888,1461004,
Odisha,NABARANGPUR,87471475,2621246,BALABHADRA MAJHI,0,BJP,Lotus,MALE,0,57,ST,Graduate,342510,329,342839,23.4659864,29.50962612,1461004,
Nagaland,NAGALAND,128117474,18600000,Tokheho Yepthomi,1,NDPP,Globe,MALE,0,62,ST,Graduate,499683,827,500510,41.23574594,49.68151855,1213777,
Nagaland,NAGALAND,370159329, -   ,K L Chishi,0,INC,Hand,MALE,0,75,ST,Graduate Professional,481915,2251,484166,39.88920535,48.05918385,1213777,
Tamil Nadu,NAGAPATTINAM,4572837,1251381,SELVARAJ M,1,CPI(M),Ears of Corn And Sickle,MALE,0,63,SC,12th Pass,519596,3296,522892,40.1098762,52.13696008,1303649,
Tamil Nadu,NAGAPATTINAM,18492618,1429090,SARAVANAN M,0,AIADMK,Two Leaves,MALE,0,41,SC,Post Graduate,311014,525,311539,23.89746013,31.06319547,1303649,
Tamil Nadu,NAGAPATTINAM,315500, -   ,SENGODI T,0,IND,Gift Pack,FEMALE,2,36,SC,Graduate,70177,130,70307,5.393092773,7.010230128,1303649,
